accession,genome_GC,Orthogroup,SCO_GC,monophyletic
GCF_009377175.1,71.19898347064205,OG0002150,74.96902106567535,Yes
GCF_003041235.1,71.45260306774082,OG0002236,74.96947496947497,Yes
GCF_002891435.1,70.82800015627384,OG0002236,74.96947496947497,Yes
GCF_002242805.1,71.02562801020376,OG0002236,74.96947496947497,Yes
GCF_000380165.1,72.03496733301846,OG0002255,74.96947496947497,Yes
GCF_000612545.2,72.04097248631763,OG0002268,74.97096399535424,Yes
GCF_000718935.1,71.66822575191871,OG0002268,74.97096399535424,Yes
GCF_004795115.1,72.31324619635751,OG0002268,74.97096399535424,Yes
GCF_009862445.1,72.11866110982085,OG0002176,74.9730312837109,Yes
GCF_001267885.1,72.18785078818404,OG0002154,74.97403946002078,Yes
GCF_001514265.1,70.94166661673785,OG0002154,74.97403946002078,Yes
GCF_014205255.1,70.98128577906316,OG0002154,74.97403946002078,Yes
GCF_010548375.1,71.01283397881669,OG0002154,74.97403946002078,Yes
GCF_900079415.1,72.67812909669054,OG0002154,74.97403946002078,Yes
GCF_009377175.1,71.19898347064205,OG0002154,74.97403946002078,Yes
GCF_000829695.1,71.73770604455973,OG0002154,74.97467071935156,Yes
GCF_001735805.1,71.08880262065536,OG0002154,74.97467071935156,Yes
GCF_003041235.1,71.45260306774082,OG0002154,74.97467071935156,Yes
GCF_015912975.1,72.5022989405382,OG0002097,74.97584541062801,Yes
GCF_018638305.1,72.32694370284175,OG0002097,74.97612225405922,Yes
GCF_019049255.1,71.73554307199355,OG0002097,74.97612225405922,Yes
GCF_001905385.1,72.01671510900026,OG0002097,74.97639282341831,Yes
GCF_014076605.1,71.33417979781174,OG0002097,74.97665732959851,Yes
GCF_003752205.1,72.61656460531034,OG0002097,74.97665732959851,Yes
GCF_014197485.1,72.96627479898616,OG0002099,74.9820788530466,Yes
GCF_000935185.3,72.3496066608556,OG0002268,74.98565691336776,Yes
GCF_003610995.1,71.70149073097517,OG0002268,74.98565691336776,Yes
GCF_018638305.1,72.32694370284175,OG0002229,75.0,Yes
GCF_004125315.1,71.40638299845043,OG0002099,75.0,Yes
GCF_003143935.1,71.26307736231789,OG0002229,75.0,Yes
GCF_008016805.1,72.17302085848387,OG0002130,75.0,Yes
GCF_000718095.1,70.38786923030266,OG0002268,75.0,Yes
GCF_000718155.1,72.71275078444424,OG0002128,75.0,Yes
GCF_002005565.1,72.53403555056444,OG0002097,75.0,Yes
GCF_900095575.1,71.79502345502753,OG0002172,75.0,Yes
GCF_014649995.1,72.21373693347616,OG0002130,75.0,Yes
GCF_004364395.1,71.6393629277467,OG0002229,75.0,Yes
GCF_000719265.1,72.41642711509591,OG0002150,75.0,Yes
GCF_001735805.1,71.08880262065536,OG0002268,75.0,Yes
GCF_004000405.1,71.90012461019978,OG0002132,75.0,Yes
GCF_000720675.1,72.5811962847692,OG0002274,75.0,Yes
GCF_007827595.1,71.05276439619249,OG0002150,75.0,Yes
GCF_006715925.1,72.26273356333616,OG0002150,75.0,Yes
GCF_008704555.1,72.17223838570469,OG0002274,75.0,Yes
GCF_009377175.1,71.19898347064205,OG0002099,75.0,Yes
GCF_019049255.1,71.73554307199355,OG0002130,75.0,Yes
GCF_010548465.1,72.74278538528552,OG0002172,75.0,Yes
GCF_003950035.1,73.14116767637857,OG0002132,75.0,Yes
GCF_000009765.2,70.70135127652237,OG0002268,75.0,Yes
GCF_013394065.1,72.07981307532526,OG0002274,75.0,Yes
GCF_015475835.1,72.29851637947058,OG0002274,75.0,Yes
GCF_013364315.1,71.29451435141188,OG0002099,75.0,Yes
GCF_003933295.1,71.75785492289239,OG0002229,75.0,Yes
GCF_009872515.1,72.78012557756568,OG0002291,75.0,Yes
GCF_008704515.1,72.55647111696172,OG0002150,75.0,Yes
GCF_015163075.1,70.77589388975778,OG0002229,75.0,Yes
GCF_008704715.1,70.99117664090892,OG0002268,75.0,Yes
GCF_014203535.1,72.72608929123523,OG0002097,75.0,Yes
GCF_009872515.1,72.78012557756568,OG0002170,75.0,Yes
GCF_018070535.1,71.58984229120159,OG0002268,75.0,Yes
GCF_000931445.1,72.85908886895231,OG0002130,75.0,Yes
GCF_003595545.1,70.85004760962612,OG0002217,75.0,Yes
GCF_002761895.1,71.05262045970098,OG0002217,75.0,Yes
GCF_001418645.1,71.09273134928999,OG0002217,75.0,Yes
GCF_001953875.1,72.58388095781491,OG0002292,75.0,Yes
GCF_013870595.1,71.80728235497138,OG0002154,75.0,Yes
GCF_014650435.1,71.89684322825536,OG0002097,75.0,Yes
GCF_002094995.1,72.28798094783069,OG0002176,75.0,Yes
GCF_000721605.1,72.0063388907986,OG0002150,75.0,Yes
GCF_013394065.1,72.07981307532526,OG0002217,75.0,Yes
GCF_002028425.1,72.72868322896561,OG0002097,75.0,Yes
GCF_000092385.1,70.75458902611386,OG0002172,75.0,Yes
GCF_008634015.1,73.56197590803878,OG0002291,75.0,Yes
GCF_000745345.1,73.55632674347909,OG0002285,75.01022494887526,Yes
GCF_001652895.1,71.87308271254555,OG0002268,75.01429388221841,Yes
GCF_014649535.1,70.56218698012687,OG0002268,75.01449275362319,Yes
GCF_008704535.1,73.44777247101699,OG0002099,75.01831501831502,Yes
GCF_001953875.1,72.58388095781491,OG0002099,75.01831501831502,Yes
GCF_001941845.1,72.2958130444768,OG0002099,75.01831501831502,Yes
GCF_015912975.1,72.5022989405382,OG0002099,75.01831501831502,Yes
GCF_014649535.1,70.56218698012687,OG0002097,75.02347417840376,Yes
GCF_014648695.1,70.84029136574024,OG0002097,75.02347417840376,Yes
GCF_002941025.1,70.87762482786731,OG0002176,75.02645502645503,Yes
GCF_001418135.1,71.82357466484632,OG0002150,75.0278706800446,Yes
GCF_008642375.1,71.92355356884542,OG0002291,75.02824858757063,Yes
GCF_002080455.1,72.17301149666774,OG0002268,75.02903600464576,Yes
GCF_001267885.1,72.18785078818404,OG0002150,75.02944640753827,Yes
GCF_000745345.1,73.55632674347909,OG0002102,75.03075030750308,Yes
GCF_000718635.1,72.39832027893979,OG0002118,75.03075030750308,Yes
GCF_003947265.2,73.03047017582355,OG0002118,75.03075030750308,Yes
GCF_018070175.1,72.12096500107661,OG0002243,75.03121098626715,Yes
GCF_009872555.1,71.5141412527273,OG0002150,75.03121098626715,Yes
GCF_002939385.1,72.1075480887608,OG0002243,75.03121098626715,Yes
GCF_017877015.1,72.4550168705122,OG0002229,75.03217503217503,Yes
GCF_000349325.1,70.56941486717699,OG0002229,75.03429355281207,Yes
GCF_002939385.1,72.1075480887608,OG0002229,75.03429355281207,Yes
GCF_018982965.1,72.23325012721247,OG0002099,75.03607503607503,Yes
GCF_000931445.1,72.85908886895231,OG0002099,75.03607503607503,Yes
GCF_900105245.1,71.92455527688543,OG0002099,75.03607503607503,Yes
GCF_008973465.1,72.1608013454021,OG0002099,75.03607503607503,Yes
GCF_000719895.1,71.65567720518898,OG0002099,75.03607503607503,Yes
GCF_015475835.1,72.29851637947058,OG0002292,75.03671071953009,Yes
GCF_006716135.1,72.51435348449981,OG0002173,75.04105090311987,Yes
GCF_000830005.1,71.99364808646747,OG0002173,75.04187604690117,Yes
GCF_012927245.1,72.73758658293158,OG0002173,75.04187604690117,Yes
GCF_900105395.1,73.62599978000117,OG0002173,75.04187604690117,Yes
GCF_000717725.1,72.92522243817906,OG0002274,75.04187604690117,Yes
GCF_000718455.1,71.65156533049444,OG0002268,75.04302925989673,Yes
GCF_009863145.1,71.54155446220113,OG0002268,75.04302925989673,Yes
GCF_003865155.1,72.03283162627643,OG0002097,75.04708097928436,Yes
GCF_016860525.1,72.33021684125379,OG0002097,75.04816955684007,Yes
GCF_009811635.1,70.73582516176545,OG0002172,75.05112474437627,Yes
GCF_003610995.1,71.70149073097517,OG0002172,75.05112474437627,Yes
GCF_003389455.1,70.4648605806529,OG0002172,75.05112474437627,Yes
GCF_000816025.1,71.59873503209333,OG0002154,75.05175983436853,Yes
GCF_003949805.1,73.05617874950838,OG0002252,75.05241090146751,Yes
GCF_004195945.1,73.40945979481012,OG0002176,75.05376344086021,Yes
GCF_014197485.1,72.96627479898616,OG0002176,75.05376344086021,Yes
GCF_008639165.1,72.46421082008219,OG0002176,75.05376344086021,Yes
GCF_000719785.1,72.59169735383811,OG0002176,75.05376344086021,Yes
GCF_014649515.1,72.28029898333222,OG0002176,75.05376344086021,Yes
GCF_000716675.1,72.17590141370484,OG0002099,75.05422993492408,Yes
GCF_012927245.1,72.73758658293158,OG0002170,75.05518763796908,Yes
GCF_001187435.1,73.2561104577597,OG0002291,75.05668934240363,Yes
GCF_001418645.1,71.09273134928999,OG0002268,75.05747126436782,Yes
GCF_001514235.1,70.63396853115424,OG0002268,75.05827505827506,Yes
GCF_014650615.1,71.65819458694891,OG0002268,75.05827505827506,Yes
GCF_001419705.1,72.06462172629973,OG0002268,75.05827505827506,Yes
GCF_008704995.1,70.87869199791524,OG0002268,75.05827505827506,Yes
GCF_001513955.1,70.82976174779763,OG0002236,75.06082725060827,Yes
GCF_001509795.1,72.16649594777202,OG0002132,75.06172839506173,Yes
GCF_008973465.1,72.1608013454021,OG0002132,75.06172839506173,Yes
GCF_004195945.1,73.40945979481012,OG0002243,75.06265664160401,Yes
GCF_008704555.1,72.17223838570469,OG0002089,75.06561679790026,Yes
GCF_900119365.1,70.45385621449539,OG0002130,75.06561679790026,Yes
GCF_900215595.1,71.29502915331933,OG0002229,75.06666666666668,Yes
GCF_000718455.1,71.65156533049444,OG0002130,75.06775067750678,Yes
GCF_004195945.1,73.40945979481012,OG0002229,75.06887052341598,Yes
GCF_004195945.1,73.40945979481012,OG0002130,75.07002801120449,Yes
GCF_001418135.1,71.82357466484632,OG0002292,75.07122507122507,Yes
GCF_000719185.1,72.08319570586902,OG0002292,75.07122507122507,Yes
GCF_008634025.1,72.31519373754067,OG0002292,75.07122507122507,Yes
GCF_016741935.1,70.93047435873022,OG0002099,75.07246376811594,Yes
GCF_002551175.1,71.54293541516054,OG0002099,75.07309941520468,Yes
GCF_003610995.1,71.70149073097517,OG0002099,75.07309941520468,Yes
GCF_008016805.1,72.17302085848387,OG0002099,75.07309941520468,Yes
GCF_009604455.1,71.02240514489499,OG0002099,75.07309941520468,Yes
GCF_000955965.1,71.24131184267277,OG0002154,75.07598784194529,Yes
GCF_015912975.1,72.5022989405382,OG0002154,75.07598784194529,Yes
GCF_009872555.1,71.5141412527273,OG0002154,75.07598784194529,Yes
GCF_014202475.1,71.3761413815067,OG0002154,75.07598784194529,Yes
GCF_012927245.1,72.73758658293158,OG0002154,75.07692307692308,Yes
GCF_002382885.1,71.18790627689877,OG0002154,75.0778816199377,Yes
GCF_006516935.1,71.15204627083791,OG0002154,75.0778816199377,Yes
GCF_014649995.1,72.21373693347616,OG0002154,75.0778816199377,Yes
GCF_018966745.1,72.28748407732631,OG0002154,75.0778816199377,Yes
GCF_015244315.1,72.50697707688116,OG0002154,75.0778816199377,Yes
GCF_000342125.1,73.26973094131425,OG0002226,75.08771929824562,Yes
GCF_002551175.1,71.54293541516054,OG0002150,75.08896797153025,Yes
GCF_002224125.2,70.77328045264795,OG0002099,75.08922198429693,Yes
GCF_000700005.2,72.74064770002371,OG0002097,75.09057971014492,Yes
GCF_000719185.1,72.08319570586902,OG0002099,75.0915750915751,Yes
GCF_000955965.1,71.24131184267277,OG0002236,75.0915750915751,Yes
GCF_000720485.1,71.36500023190627,OG0002097,75.0915750915751,Yes
GCF_900105245.1,71.92455527688543,OG0002236,75.0915750915751,Yes
GCF_014202475.1,71.3761413815067,OG0002236,75.0915750915751,Yes
GCF_014650155.1,71.00454509490565,OG0002236,75.0915750915751,Yes
GCF_900105395.1,73.62599978000117,OG0002255,75.09293680297398,Yes
GCF_000718635.1,72.39832027893979,OG0002097,75.09363295880149,Yes
GCF_009872555.1,71.5141412527273,OG0002236,75.09433962264151,Yes
GCF_009852415.1,72.9708712093927,OG0002097,75.09578544061303,Yes
GCF_000709915.1,71.7720114283777,OG0002097,75.09578544061303,Yes
GCF_002899455.1,72.79880945931232,OG0002097,75.09578544061303,Yes
GCF_002802945.1,73.44165296923315,OG0002097,75.09689922480621,Yes
GCF_000718455.1,71.65156533049444,OG0002292,75.09881422924902,Yes
GCF_008634025.1,72.31519373754067,OG0002089,75.09881422924902,Yes
GCF_002802945.1,73.44165296923315,OG0002268,75.0997150997151,Yes
GCF_003865155.1,72.03283162627643,OG0002229,75.1004016064257,Yes
GCF_000813365.1,72.66666675444937,OG0002154,75.1004016064257,Yes
GCF_000364805.1,71.0335644530418,OG0002268,75.1004016064257,Yes
GCF_000297635.1,72.92147577802726,OG0002176,75.10162601626016,Yes
GCF_003443735.1,70.5852272440746,OG0002229,75.10204081632654,Yes
GCF_014649995.1,72.21373693347616,OG0002229,75.10204081632654,Yes
GCF_000720135.1,72.32100914084657,OG0002172,75.1028806584362,Yes
GCF_000725805.1,72.23227410462664,OG0002172,75.1028806584362,Yes
GCF_002551175.1,71.54293541516054,OG0002172,75.1028806584362,Yes
GCF_000813365.1,72.66666675444937,OG0002172,75.1028806584362,Yes
GCF_016901035.1,71.6697437696203,OG0002172,75.1028806584362,Yes
GCF_018614415.1,71.9776729394496,OG0002154,75.10416666666667,Yes
GCF_009863145.1,71.54155446220113,OG0002176,75.10548523206751,Yes
GCF_000719785.1,72.59169735383811,OG0002099,75.10822510822511,Yes
GCF_009852415.1,72.9708712093927,OG0002099,75.10822510822511,Yes
GCF_014650435.1,71.89684322825536,OG0002099,75.10822510822511,Yes
GCF_014650155.1,71.00454509490565,OG0002099,75.10822510822511,Yes
GCF_014205255.1,70.98128577906316,OG0002099,75.10822510822511,Yes
GCF_000226455.1,71.02442944954693,OG0002099,75.10822510822511,Yes
GCF_018070175.1,72.12096500107661,OG0002099,75.10822510822511,Yes
GCF_000721235.1,72.41546052416992,OG0002099,75.10822510822511,Yes
GCF_004117935.1,72.60257762172793,OG0002176,75.10822510822511,Yes
GCF_008634015.1,73.56197590803878,OG0002213,75.1131221719457,Yes
GCF_900105395.1,73.62599978000117,OG0002144,75.11415525114155,Yes
GCF_900105395.1,73.62599978000117,OG0002213,75.11415525114155,Yes
GCF_000829695.1,71.73770604455973,OG0002150,75.11415525114155,Yes
GCF_001866675.1,71.29846980362196,OG0002268,75.11494252873563,Yes
GCF_002761895.1,71.05262045970098,OG0002268,75.11494252873563,Yes
GCF_000010605.1,72.22740792721306,OG0002268,75.11494252873563,Yes
GCF_001418395.1,72.60487225359155,OG0002268,75.11655011655012,Yes
GCF_000009765.2,70.70135127652237,OG0002236,75.11737089201877,Yes
GCF_004117935.1,72.60257762172793,OG0002097,75.11870845204179,Yes
GCF_007828695.1,72.01608180577536,OG0002150,75.11904761904762,Yes
GCF_014649995.1,72.21373693347616,OG0002150,75.11904761904762,Yes
GCF_002899455.1,72.79880945931232,OG0002150,75.11904761904762,Yes
GCF_000718165.1,70.24932893761864,OG0002150,75.11904761904762,Yes
GCF_000718625.1,72.28910990907153,OG0002150,75.11904761904762,Yes
GCF_001294345.1,70.63960082111876,OG0002236,75.1207729468599,Yes
GCF_003949875.1,73.1099150887353,OG0002097,75.12147716229349,Yes
GCF_001746425.1,72.10929117028407,OG0002274,75.1219512195122,Yes
GCF_000719865.1,73.20297224774073,OG0002255,75.12254901960785,Yes
GCF_000718625.1,72.28910990907153,OG0002132,75.12437810945273,Yes
GCF_008639165.1,72.46421082008219,OG0002132,75.12437810945273,Yes
GCF_008042145.1,72.30933320132617,OG0002132,75.12437810945273,Yes
GCF_003595545.1,70.85004760962612,OG0002089,75.12820512820512,Yes
GCF_016741935.1,70.93047435873022,OG0002089,75.12820512820512,Yes
GCF_018070535.1,71.58984229120159,OG0002130,75.13227513227513,Yes
GCF_002005565.1,72.53403555056444,OG0002130,75.13227513227513,Yes
GCF_018070175.1,72.12096500107661,OG0002292,75.13440860215054,Yes
GCF_014207295.1,71.21943220843367,OG0002229,75.13440860215054,Yes
GCF_004117935.1,72.60257762172793,OG0002213,75.13471901462664,Yes
GCF_003955715.1,70.84778920735614,OG0002229,75.13661202185791,Yes
GCF_001513975.1,70.90036207915387,OG0002229,75.13661202185791,Yes
GCF_001514235.1,70.63396853115424,OG0002229,75.13661202185791,Yes
GCF_008704715.1,70.99117664090892,OG0002229,75.13661202185791,Yes
GCF_002899455.1,72.79880945931232,OG0002229,75.13661202185791,Yes
GCF_009604455.1,71.02240514489499,OG0002229,75.13661202185791,Yes
GCF_009862505.1,71.68408621865674,OG0002130,75.14124293785311,Yes
GCF_001652895.1,71.87308271254555,OG0002099,75.14245014245014,Yes
GCF_014650115.1,72.07896486388853,OG0002097,75.14450867052022,Yes
GCF_000805335.1,71.30196381794673,OG0002099,75.14492753623189,Yes
GCF_001866665.1,71.50485862455224,OG0002099,75.14492753623189,Yes
GCF_017639205.1,71.97513531102362,OG0002268,75.1451800232288,Yes
GCF_001905905.1,72.52618144735315,OG0002099,75.14619883040936,Yes
GCF_002094995.1,72.28798094783069,OG0002099,75.14619883040936,Yes
GCF_010548165.1,71.65749135805102,OG0002099,75.14619883040936,Yes
GCF_000721235.1,72.41546052416992,OG0002150,75.1472320376914,Yes
GCF_000717725.1,72.92522243817906,OG0002213,75.15015015015015,Yes
GCF_016741935.1,70.93047435873022,OG0002172,75.15151515151514,Yes
GCF_003949875.1,73.1099150887353,OG0002128,75.15151515151514,Yes
GCF_003595545.1,70.85004760962612,OG0002292,75.15151515151514,Yes
GCF_003595545.1,70.85004760962612,OG0002172,75.15151515151514,Yes
GCF_015244315.1,72.50697707688116,OG0002236,75.15375153751538,Yes
GCF_000813365.1,72.66666675444937,OG0002118,75.15375153751538,Yes
GCF_003994375.1,70.7989531942107,OG0002154,75.15527950310559,Yes
GCF_004125245.1,72.01623646813974,OG0002172,75.15527950310559,Yes
GCF_000364805.1,71.0335644530418,OG0002172,75.15527950310559,Yes
GCF_003389455.1,70.4648605806529,OG0002154,75.15527950310559,Yes
GCF_011290345.1,70.73576866042221,OG0002154,75.15527950310559,Yes
GCF_003865155.1,72.03283162627643,OG0002154,75.15527950310559,Yes
GCF_003369795.1,71.94694442760859,OG0002243,75.15605493133583,Yes
GCF_004364245.1,72.34530652761906,OG0002243,75.15605493133583,Yes
GCF_000721235.1,72.41546052416992,OG0002243,75.15605493133583,Yes
GCF_002188335.1,72.16969174715156,OG0002243,75.15605493133583,Yes
GCF_008704555.1,72.17223838570469,OG0002268,75.15777395295467,Yes
GCF_000968685.2,71.47187478922336,OG0002268,75.15777395295467,Yes
GCF_001278075.1,71.54140265935604,OG0002268,75.15777395295467,Yes
GCF_004125315.1,71.40638299845043,OG0002268,75.15777395295467,Yes
GCF_001905505.1,71.24872686112982,OG0002268,75.15777395295467,Yes
GCF_016901035.1,71.6697437696203,OG0002268,75.15777395295467,Yes
GCF_003970715.1,72.05272410738365,OG0002172,75.15923566878982,Yes
GCF_001418135.1,71.82357466484632,OG0002229,75.16087516087516,Yes
GCF_001270515.1,72.06079851138708,OG0002229,75.16087516087516,Yes
GCF_000716625.1,73.07199505128393,OG0002176,75.16129032258064,Yes
GCF_000931445.1,72.85908886895231,OG0002176,75.16129032258064,Yes
GCF_016906245.1,72.51180349250771,OG0002097,75.16158818097877,Yes
GCF_008634025.1,72.31519373754067,OG0002099,75.16198704103671,Yes
GCF_014649135.1,73.32446384653537,OG0002089,75.16339869281046,Yes
GCF_000700005.2,72.74064770002371,OG0002099,75.16483516483517,Yes
GCF_003947265.2,73.03047017582355,OG0002099,75.16483516483517,Yes
GCF_008642275.1,72.13719847250294,OG0002097,75.16525023607177,Yes
GCF_000745345.1,73.55632674347909,OG0002226,75.17006802721087,Yes
GCF_000739045.1,71.62854703992213,OG0002229,75.17146776406035,Yes
GCF_002188335.1,72.16969174715156,OG0002229,75.17146776406035,Yes
GCF_015244315.1,72.50697707688116,OG0002229,75.17146776406035,Yes
GCF_001905385.1,72.01671510900026,OG0002229,75.17146776406035,Yes
GCF_000380165.1,72.03496733301846,OG0002239,75.17146776406035,Yes
GCF_001267885.1,72.18785078818404,OG0002229,75.17146776406035,Yes
GCF_000980885.2,72.20426490137413,OG0002170,75.17241379310344,Yes
GCF_002242805.1,71.02562801020376,OG0002268,75.17241379310344,Yes
GCF_000813365.1,72.66666675444937,OG0002268,75.17241379310344,Yes
GCF_003933295.1,71.75785492289239,OG0002268,75.17241379310344,Yes
GCF_016741855.1,72.07340935087522,OG0002268,75.17241379310344,Yes
GCF_014203535.1,72.72608929123523,OG0002268,75.17482517482517,Yes
GCF_014207295.1,71.21943220843367,OG0002154,75.177304964539,Yes
GCF_003865155.1,72.03283162627643,OG0002132,75.177304964539,Yes
GCF_001419705.1,72.06462172629973,OG0002154,75.177304964539,Yes
GCF_900215615.1,71.31857072632036,OG0002154,75.177304964539,Yes
GCF_017877015.1,72.4550168705122,OG0002154,75.17948717948718,Yes
GCF_001270515.1,72.06079851138708,OG0002154,75.17948717948718,Yes
GCF_000444875.1,72.55081180229493,OG0002252,75.17948717948718,Yes
GCF_018070205.1,71.9263035883291,OG0002099,75.18037518037518,Yes
GCF_008705135.1,71.0874109252463,OG0002099,75.18037518037518,Yes
GCF_000718775.1,72.82103019912239,OG0002099,75.18037518037518,Yes
GCF_014649515.1,72.28029898333222,OG0002154,75.18172377985462,Yes
GCF_010548165.1,71.65749135805102,OG0002154,75.18172377985462,Yes
GCF_000721235.1,72.41546052416992,OG0002154,75.18172377985462,Yes
GCF_003955715.1,70.84778920735614,OG0002154,75.18172377985462,Yes
GCF_004028635.1,70.37668880389512,OG0002236,75.18248175182481,Yes
GCF_002551145.1,71.7512317437235,OG0002132,75.18248175182481,Yes
GCF_001419705.1,72.06462172629973,OG0002132,75.18248175182481,Yes
GCF_000829695.1,71.73770604455973,OG0002132,75.18248175182481,Yes
GCF_014650895.1,73.86841746139201,OG0002099,75.18355359765052,Yes
GCF_004364395.1,71.6393629277467,OG0002268,75.18455423055083,Yes
GCF_000931445.1,72.85908886895231,OG0002243,75.18518518518519,Yes
GCF_015475835.1,72.29851637947058,OG0002176,75.1863684771033,Yes
GCF_000721105.1,70.63587595804425,OG0002132,75.18796992481202,Yes
GCF_000717725.1,72.92522243817906,OG0002132,75.18796992481202,Yes
GCF_008704535.1,73.44777247101699,OG0002213,75.18853695324283,Yes
GCF_002939385.1,72.1075480887608,OG0002097,75.18939393939394,Yes
GCF_004195945.1,73.40945979481012,OG0002097,75.1937984496124,Yes
GCF_000700005.2,72.74064770002371,OG0002132,75.1937984496124,Yes
GCF_000225525.1,72.45765896906404,OG0002274,75.19747235387045,Yes
GCF_900105245.1,71.92455527688543,OG0002130,75.2,Yes
GCF_018070175.1,72.12096500107661,OG0002130,75.2,Yes
GCF_000720215.1,71.44995860312143,OG0002130,75.2,Yes
GCF_000829695.1,71.73770604455973,OG0002130,75.2,Yes
GCF_001866675.1,71.29846980362196,OG0002130,75.2,Yes
GCF_001905385.1,72.01671510900026,OG0002130,75.2,Yes
GCF_004364245.1,72.34530652761906,OG0002130,75.2,Yes
GCF_014650435.1,71.89684322825536,OG0002130,75.2,Yes
GCF_002939385.1,72.1075480887608,OG0002130,75.2,Yes
GCF_000718525.1,73.89174165612695,OG0002108,75.20184544405998,Yes
GCF_001294335.1,70.89427714984109,OG0002268,75.20184544405998,Yes
GCF_000342125.1,73.26973094131425,OG0002227,75.20325203252033,Yes
GCF_013409565.1,70.80278813546826,OG0002172,75.20325203252033,Yes
GCF_000745345.1,73.55632674347909,OG0002227,75.20325203252033,Yes
GCF_000718165.1,70.24932893761864,OG0002229,75.20325203252033,Yes
GCF_014253015.1,73.1471939892551,OG0002227,75.20325203252033,Yes
GCF_001418395.1,72.60487225359155,OG0002173,75.20525451559934,Yes
GCF_004217355.1,71.75752505864055,OG0002130,75.20661157024794,Yes
GCF_019090105.1,71.86124229584006,OG0002130,75.20661157024794,Yes
GCF_009863125.1,70.97059002585705,OG0002236,75.20661157024794,Yes
GCF_014650735.1,71.8983588434935,OG0002154,75.20833333333333,Yes
GCF_000715845.1,71.01373388843392,OG0002172,75.20833333333333,Yes
GCF_000698495.1,71.90525115243925,OG0002172,75.20833333333333,Yes
GCF_014650115.1,72.07896486388853,OG0002154,75.20833333333333,Yes
GCF_007827595.1,71.05276439619249,OG0002154,75.20833333333333,Yes
GCF_000717745.1,71.41159375031481,OG0002172,75.20833333333333,Yes
GCF_003610995.1,71.70149073097517,OG0002176,75.21097046413502,Yes
GCF_004803895.1,70.99426738619486,OG0002236,75.21367521367522,Yes
GCF_000720215.1,71.44995860312143,OG0002236,75.21367521367522,Yes
GCF_001866665.1,71.50485862455224,OG0002236,75.21367521367522,Yes
GCF_001685355.1,71.01042401755045,OG0002236,75.21367521367522,Yes
GCF_001905855.1,72.14158284419638,OG0002236,75.21367521367522,Yes
GCF_014207295.1,71.21943220843367,OG0002236,75.21367521367522,Yes
GCF_014205255.1,70.98128577906316,OG0002236,75.21367521367522,Yes
GCF_002551145.1,71.7512317437235,OG0002268,75.21514629948365,Yes
GCF_000816025.1,71.59873503209333,OG0002099,75.21739130434783,Yes
GCF_003950035.1,73.14116767637857,OG0002097,75.21865889212827,Yes
GCF_014650895.1,73.86841746139201,OG0002170,75.21929824561403,Yes
GCF_000813365.1,72.66666675444937,OG0002097,75.22522522522522,Yes
GCF_000718525.1,73.89174165612695,OG0002291,75.22522522522522,Yes
GCF_000745345.1,73.55632674347909,OG0002097,75.22768670309654,Yes
GCF_008704535.1,73.44777247101699,OG0002292,75.22935779816514,Yes
GCF_014650735.1,71.8983588434935,OG0002268,75.22988505747126,Yes
GCF_900079415.1,72.67812909669054,OG0002268,75.22988505747126,Yes
GCF_001294335.1,70.89427714984109,OG0002097,75.23020257826887,Yes
GCF_001905905.1,72.52618144735315,OG0002292,75.23056653491436,Yes
GCF_000935185.3,72.3496066608556,OG0002170,75.23148148148148,Yes
GCF_006716135.1,72.51435348449981,OG0002268,75.23310023310023,Yes
GCF_002382885.1,71.18790627689877,OG0002150,75.23474178403757,Yes
GCF_900091315.1,71.26559635628402,OG0002150,75.23809523809524,Yes
GCF_000147815.2,70.8763616177782,OG0002132,75.23809523809524,Yes
GCF_000719865.1,73.20297224774073,OG0002099,75.23809523809524,Yes
GCF_003865155.1,72.03283162627643,OG0002099,75.23809523809524,Yes
GCF_000225525.1,72.45765896906404,OG0002150,75.23809523809524,Yes
GCF_008973465.1,72.1608013454021,OG0002097,75.23809523809524,Yes
GCF_016741935.1,70.93047435873022,OG0002132,75.23809523809524,Yes
GCF_001485125.1,71.53844684810325,OG0002150,75.23809523809524,Yes
GCF_000980885.2,72.20426490137413,OG0002150,75.23809523809524,Yes
GCF_014650115.1,72.07896486388853,OG0002150,75.23809523809524,Yes
GCF_002242805.1,71.02562801020376,OG0002229,75.23809523809524,Yes
GCF_003595545.1,70.85004760962612,OG0002132,75.23809523809524,Yes
GCF_000816025.1,71.59873503209333,OG0002292,75.2420470262794,Yes
GCF_002224125.2,70.77328045264795,OG0002268,75.24299599771298,Yes
GCF_014076605.1,71.33417979781174,OG0002172,75.24366471734892,Yes
GCF_009862505.1,71.68408621865674,OG0002268,75.2463768115942,Yes
GCF_003947265.2,73.03047017582355,OG0002226,75.24752475247524,Yes
GCF_000380165.1,72.03496733301846,OG0002259,75.249500998004,Yes
GCF_002156055.1,72.09258720874736,OG0002099,75.249500998004,Yes
GCF_001905855.1,72.14158284419638,OG0002099,75.25252525252525,Yes
GCF_008704555.1,72.17223838570469,OG0002261,75.25252525252525,Yes
GCF_011008945.1,73.2502875225165,OG0002292,75.254730713246,Yes
GCF_000935185.3,72.3496066608556,OG0002172,75.25562372188139,Yes
GCF_004151105.1,70.65754333312321,OG0002172,75.25562372188139,Yes
GCF_000147815.2,70.8763616177782,OG0002089,75.25641025641025,Yes
